Date,Hour,Temperature,Windspeed,Windgust,Windbearing,Visibility,Borough
2019-09-27,12,75.88,13.9,13.9,184,10,Queens
2019-09-27,13,76.94,17.26,17.26,182,10,Queens
2019-09-27,14,76.96,15.0,15.0,180,10,Queens
2019-09-27,15,75.9,14.47,14.47,191,10,Queens
2019-09-27,16,74.76,12.71,12.71,230,10,Queens
2019-09-27,17,72.88,11.29,11.29,274,10,Queens
2019-09-27,18,70.11,11.21,11.21,311,9.879,Queens
2019-09-27,19,68.67,7.3,7.45,15,10,Queens
2019-09-27,20,68.1,9.76,9.76,338,10,Queens
2019-09-27,21,67.3,6.77,6.77,338,10,Queens
2019-09-27,22,66.19,6.54,6.54,339,10,Queens
2019-09-27,23,66.28,6.03,6.49,318,10,Queens
2019-09-28,0,64.91,6.19,6.25,299,10,Queens
2019-09-28,1,63.53,5.64,8.93,326,10,Queens
2019-09-28,2,62.47,5.26,5.26,327,10,Queens
2019-09-28,3,62.8,5.98,5.98,322,10,Queens
2019-09-28,4,61.58,6.94,6.94,337,10,Queens
2019-09-28,5,60.18,4.31,4.31,333,10,Queens
2019-09-28,6,59.02,4.15,4.15,12,10,Queens
2019-09-28,7,58.98,4.77,4.77,24,10,Queens
2019-09-28,8,61.83,3.93,3.93,43,10,Queens
2019-09-28,9,65.44,6.65,6.65,29,10,Queens
2019-09-28,10,67.34,5.01,5.01,25,10,Queens
2019-09-28,11,69.96,4.76,4.76,27,10,Queens
2019-09-28,12,70.79,3.93,5.44,60,10,Queens
2019-09-28,13,72.27,5.98,5.98,180,10,Queens
2019-09-28,14,73.21,7.21,7.21,195,10,Queens
2019-09-28,15,73.68,7.6,7.6,179,10,Queens
2019-09-28,16,73.78,8.04,8.04,173,10,Queens
2019-09-28,17,71.11,11.16,11.16,174,10,Queens
2019-09-28,18,70.37,11.33,11.33,179,10,Queens
2019-09-28,19,68.07,9.58,9.58,177,10,Queens
2019-09-28,20,67.29,10.33,10.33,183,10,Queens
2019-09-28,21,66.95,9.27,9.27,181,10,Queens
2019-09-28,22,66.75,8.64,8.64,193,10,Queens
2019-09-28,23,66.35,8.3,8.3,202,10,Queens
2019-09-29,0,65.22,8.8,8.8,214,10,Queens
2019-09-29,1,65.01,8.01,8.01,194,10,Queens
2019-09-29,2,64.88,7.82,7.82,199,10,Queens
2019-09-29,3,64.79,8.85,8.85,216,10,Queens
2019-09-29,4,63.92,7.38,7.38,210,10,Queens
2019-09-29,5,64.98,7.34,7.46,215,10,Queens
2019-09-29,6,65.07,7.45,7.48,212,10,Queens
2019-09-29,7,65.27,7.99,7.99,213,10,Queens
2019-09-29,8,67.59,8.02,8.02,208,10,Queens
2019-09-29,9,69.79,9.03,9.03,197,10,Queens
2019-09-29,10,71.96,11.13,11.13,187,10,Queens
2019-09-29,11,74.01,11.1,11.1,190,10,Queens
2019-09-29,12,75.7,13.63,13.63,189,10,Queens
2019-09-29,13,76.45,14.38,14.38,177,10,Queens
2019-09-29,14,77.26,13.8,13.8,179,10,Queens
2019-09-29,15,76.45,14.97,14.97,178,10,Queens
2019-09-29,16,75.44,16.53,16.53,173,10,Queens
2019-09-29,17,75.74,15.53,15.53,179,10,Queens
2019-09-29,18,74.48,15.35,15.35,180,10,Queens
2019-09-29,19,73.26,14.35,14.35,182,10,Queens
2019-09-29,20,72.87,10.46,10.46,191,10,Queens
2019-09-29,21,72.68,11.27,11.27,198,10,Queens
2019-09-29,22,72.36,8.94,8.94,201,10,Queens
2019-09-29,23,72.22,7.05,7.05,211,10,Queens
2019-09-30,0,72.07,4.05,4.05,193,10,Queens
2019-09-30,1,71.15,5.43,5.43,219,10,Queens
2019-09-30,2,71.12,4.0,4.0,237,10,Queens
2019-09-30,3,70.84,4.19,4.19,233,10,Queens
2019-09-30,4,70.48,3.34,4.77,22,10,Queens
2019-09-30,5,70.91,5.46,6.4,341,10,Queens
2019-09-30,6,70.64,7.17,8.0,349,10,Queens
2019-09-30,7,69.63,8.09,9.26,6,10,Queens
2019-09-30,8,71.22,12.05,12.05,13,10,Queens
2019-09-30,9,72.52,11.88,11.88,9,10,Queens
2019-09-30,10,74.0,16.24,16.24,6,10,Queens
2019-09-30,11,75.49,11.92,11.92,359,10,Queens
2019-09-30,12,76.99,10.95,10.95,4,10,Queens
2019-09-30,13,77.75,9.3,9.3,15,10,Queens
2019-09-30,14,79.27,8.56,8.56,12,10,Queens
2019-09-30,15,79.48,7.48,7.48,357,10,Queens
2019-09-30,16,79.2,8.54,8.54,25,10,Queens
2019-09-30,17,77.86,7.14,7.14,35,10,Queens
2019-09-30,18,75.19,8.83,8.83,6,10,Queens
2019-09-30,19,72.33,5.26,5.26,49,10,Queens
2019-09-30,20,71.28,6.22,6.22,22,10,Queens
2019-09-30,21,69.7,7.55,7.55,36,10,Queens
2019-09-30,22,68.34,7.32,7.32,35,10,Queens
2019-09-30,23,66.96,8.2,8.2,41,10,Queens
2019-10-01,0,66.85,6.8,6.8,38,10,Queens
2019-10-01,1,66.49,7.45,7.45,31,10,Queens
2019-10-01,2,65.39,8.9,8.9,35,10,Queens
2019-10-01,3,64.95,9.43,9.43,37,10,Queens
2019-10-01,4,64.43,11.06,11.06,46,10,Queens
2019-10-01,5,64.07,9.8,9.8,51,10,Queens
2019-10-01,6,63.06,11.23,11.23,64,10,Queens
2019-10-01,7,62.92,12.41,12.41,54,10,Queens
2019-10-01,8,62.93,9.75,9.75,61,10,Queens
2019-10-01,9,62.99,9.89,9.89,53,10,Queens
2019-10-01,10,64.49,9.02,9.02,71,10,Queens
2019-10-01,11,65.89,7.43,7.43,86,10,Queens
2019-10-01,12,67.45,8.84,8.84,110,10,Queens
2019-10-01,13,68.16,7.96,7.96,114,10,Queens
2019-10-01,14,69.26,10.02,10.02,109,10,Queens
2019-10-01,15,69.15,9.21,9.21,120,10,Queens
2019-10-01,16,68.84,10.56,10.56,128,10,Queens
2019-10-01,17,66.78,10.7,10.7,121,10,Queens
2019-10-01,18,65.5,8.9,8.9,130,10,Queens
2019-10-01,19,65.21,8.17,8.17,140,10,Queens
2019-10-01,20,65.12,8.32,8.32,139,10,Queens
2019-10-01,21,65.03,8.25,8.25,135,10,Queens
2019-10-01,22,64.94,8.27,8.27,149,10,Queens
2019-10-01,23,64.71,7.51,7.51,154,10,Queens
2019-10-02,0,64.49,8.14,8.14,161,10,Queens
2019-10-02,1,63.72,7.89,7.89,162,10,Queens
2019-10-02,2,63.73,7.11,7.11,156,10,Queens
2019-10-02,3,64.67,7.36,7.36,192,10,Queens
2019-10-02,4,64.69,7.79,7.79,214,10,Queens
2019-10-02,5,64.74,6.81,6.81,202,10,Queens
2019-10-02,6,64.97,8.66,8.66,215,10,Queens
2019-10-02,7,66.0,10.14,10.14,211,10,Queens
2019-10-02,8,66.37,10.63,10.63,217,10,Queens
2019-10-02,9,66.9,10.73,10.73,220,10,Queens
2019-10-02,10,69.38,11.96,11.96,227,10,Queens
2019-10-02,11,71.02,12.05,12.05,224,10,Queens
2019-10-02,12,72.68,12.95,12.95,228,10,Queens
2019-10-02,13,74.31,11.66,11.66,226,10,Queens
2019-10-02,14,75.41,12.71,12.71,231,10,Queens
2019-10-02,15,76.93,11.21,11.21,216,10,Queens
2019-10-02,16,76.42,11.81,11.81,184,10,Queens
2019-10-02,17,75.15,12.41,12.41,187,10,Queens
2019-10-02,18,73.7,12.98,12.98,186,10,Queens
2019-10-02,19,73.15,12.51,12.51,186,10,Queens
2019-10-02,20,72.87,12.27,12.27,194,10,Queens
2019-10-02,21,72.82,12.7,12.7,197,10,Queens
2019-10-02,22,72.6,10.75,10.75,211,10,Queens
2019-10-02,23,72.41,11.71,11.71,214,10,Queens
2019-10-03,0,72.24,10.7,11.08,222,10,Queens
2019-10-03,1,71.18,10.06,11.08,228,10,Queens
2019-10-03,2,71.86,13.99,13.99,244,10,Queens
2019-10-03,3,71.85,12.65,12.65,246,10,Queens
2019-10-03,4,71.72,11.62,11.62,236,10,Queens
2019-10-03,5,71.58,10.45,11.07,236,10,Queens
2019-10-03,6,70.62,11.05,11.05,236,10,Queens
2019-10-03,7,70.62,7.41,8.28,249,10,Queens
2019-10-03,8,72.71,8.52,8.52,250,10,Queens
2019-10-03,9,73.67,8.55,8.55,244,10,Queens
2019-10-03,10,76.88,9.28,9.28,232,10,Queens
2019-10-03,11,79.59,10.63,10.63,230,10,Queens
2019-10-03,12,83.52,11.66,11.66,242,10,Queens
2019-10-03,13,87.25,12.82,12.82,237,10,Queens
2019-10-03,14,89.24,12.85,12.85,240,10,Queens
2019-10-03,15,89.96,12.82,12.82,234,10,Queens
2019-10-03,16,90.25,13.34,13.34,273,10,Queens
2019-10-03,17,88.05,12.55,12.55,278,10,Queens
2019-10-03,18,82.6,6.78,7.06,290,10,Queens
2019-10-03,19,79.31,10.23,10.23,331,9.361,Queens
2019-10-03,20,77.13,9.15,9.15,346,10,Queens
2019-10-03,21,74.16,11.83,11.83,12,9.139,Queens
2019-10-03,22,73.31,9.75,9.75,15,10,Queens
2019-10-03,23,71.61,10.86,10.86,33,10,Queens
2019-10-04,0,69.66,9.73,9.73,43,10,Queens
2019-10-04,1,65.77,13.07,13.07,46,7.668,Queens
2019-10-04,2,64.46,13.68,13.68,55,9.928,Queens
2019-10-04,3,61.74,14.22,14.22,47,8.757,Queens
2019-10-04,4,60.16,14.71,14.71,47,9.572,Queens
2019-10-04,5,58.65,13.06,13.06,52,9.725,Queens
2019-10-04,6,58.4,12.47,12.47,55,6.862,Queens
2019-10-04,7,57.28,12.96,12.96,66,9.441,Queens
2019-10-04,8,56.97,14.75,14.75,64,10,Queens
2019-10-04,9,55.56,13.02,13.02,66,10,Queens
2019-10-04,10,55.36,13.52,13.52,66,7.437,Queens
2019-10-04,11,55.11,12.62,12.62,62,10,Queens
2019-10-04,12,55.25,13.64,13.64,62,7.856,Queens
2019-10-04,13,55.55,13.18,13.18,68,10,Queens
2019-10-04,14,55.76,11.49,11.49,69,6.98,Queens
2019-10-04,15,56.77,11.35,11.35,67,7.464,Queens
2019-10-04,16,56.96,9.93,9.93,83,7.522,Queens
2019-10-04,17,57.03,11.33,11.33,92,7.054,Queens
2019-10-04,18,57.99,10.61,10.61,96,8.842,Queens
2019-10-04,19,58.37,10.39,10.39,103,9.563,Queens
2019-10-04,20,59.6,9.29,9.29,115,9.094,Queens
2019-10-04,21,60.91,7.48,8.18,109,7.984,Queens
2019-10-04,22,61.43,6.47,6.47,109,5.021,Queens
2019-10-04,23,61.49,5.51,5.51,55,4.828,Queens
2019-10-05,0,61.52,6.28,6.28,8,4.33,Queens
2019-10-05,1,59.84,4.62,4.62,357,4.556,Queens
2019-10-05,2,60.16,5.77,5.77,339,9.123,Queens
2019-10-05,3,60.77,5.37,5.37,332,5.676,Queens
2019-10-05,4,60.57,7.05,7.05,315,9.171,Queens
2019-10-05,5,60.61,8.83,8.83,312,10,Queens
2019-10-05,6,59.73,9.22,10.62,301,10,Queens
2019-10-05,7,59.84,11.22,11.22,308,10,Queens
2019-10-05,8,60.99,13.12,21.59,307,10,Queens
2019-10-05,9,62.58,14.52,14.52,314,10,Queens
2019-10-05,10,64.49,16.42,16.42,321,10,Queens
2019-10-05,11,65.91,19.12,19.12,329,10,Queens
2019-10-05,12,66.01,19.95,19.95,330,10,Queens
2019-10-05,13,65.87,19.79,19.79,338,10,Queens
2019-10-05,14,65.61,18.51,18.51,339,10,Queens
2019-10-05,15,64.31,17.75,17.75,344,10,Queens
2019-10-05,16,62.86,18.48,18.48,358,10,Queens
2019-10-05,17,61.41,18.09,18.09,352,10,Queens
2019-10-05,18,59.18,16.68,16.68,348,10,Queens
2019-10-05,19,58.53,14.47,14.47,355,10,Queens
2019-10-05,20,57.07,11.15,11.15,9,10,Queens
2019-10-05,21,55.58,11.75,11.75,13,10,Queens
2019-10-05,22,55.03,12.95,12.95,11,10,Queens
2019-10-05,23,54.32,15.06,15.06,10,10,Queens
2019-10-06,0,52.8,14.1,14.1,6,10,Queens
2019-10-06,1,51.43,12.84,12.84,13,10,Queens
2019-10-06,2,50.04,11.65,11.65,13,10,Queens
2019-10-06,3,48.69,8.51,9.45,17,10,Queens
2019-10-06,4,48.17,11.4,11.4,17,10,Queens
2019-10-06,5,47.51,13.12,13.12,21,10,Queens
2019-10-06,6,46.37,10.78,10.78,29,10,Queens
2019-10-06,7,46.56,9.51,9.51,24,10,Queens
2019-10-06,8,47.75,7.87,7.87,31,10,Queens
2019-10-06,9,50.47,9.26,9.26,49,10,Queens
2019-10-06,10,53.31,9.68,9.68,31,10,Queens
2019-10-06,11,55.1,5.8,5.8,47,10,Queens
2019-10-06,12,56.72,6.73,6.73,47,10,Queens
2019-10-06,13,57.72,6.25,6.25,150,10,Queens
2019-10-06,14,57.88,6.12,6.12,152,10,Queens
2019-10-06,15,59.0,5.97,5.97,139,10,Queens
2019-10-06,16,58.88,6.84,6.84,155,10,Queens
2019-10-06,17,58.08,7.36,7.36,132,10,Queens
2019-10-06,18,56.82,7.51,7.51,142,10,Queens
2019-10-06,19,55.43,6.56,6.56,138,10,Queens
2019-10-06,20,55.85,6.58,6.58,151,10,Queens
2019-10-06,21,55.91,6.88,6.88,141,10,Queens
2019-10-06,22,56.14,7.68,7.68,132,10,Queens
2019-10-06,23,56.23,7.87,7.87,147,10,Queens
2019-10-07,0,57.33,8.23,8.23,150,10,Queens
2019-10-07,1,57.84,8.09,8.09,154,10,Queens
2019-10-07,2,59.04,7.49,7.49,154,10,Queens
2019-10-07,3,59.89,9.48,9.48,158,10,Queens
2019-10-07,4,60.86,9.87,9.87,172,10,Queens
2019-10-07,5,60.93,8.78,8.78,169,10,Queens
2019-10-07,6,61.59,11.62,11.62,167,10,Queens
2019-10-07,7,62.2,12.32,12.32,170,10,Queens
2019-10-07,8,63.84,10.88,10.88,166,10,Queens
2019-10-07,9,64.71,12.82,12.82,168,10,Queens
2019-10-07,10,65.45,14.72,14.72,172,10,Queens
2019-10-07,11,66.86,13.86,13.86,173,10,Queens
2019-10-07,12,68.3,15.75,15.75,175,10,Queens
2019-10-07,13,69.61,17.83,17.83,182,10,Queens
2019-10-07,14,69.95,17.44,17.44,188,10,Queens
2019-10-07,15,70.43,16.62,16.62,183,10,Queens
2019-10-07,16,70.36,15.52,15.52,184,10,Queens
2019-10-07,17,69.21,15.85,15.85,189,10,Queens
2019-10-07,18,70.04,14.67,23.01,184,10,Queens
2019-10-07,19,69.89,13.75,13.75,191,10,Queens
2019-10-07,20,69.72,14.11,14.11,190,10,Queens
2019-10-07,21,69.63,14.16,14.16,185,10,Queens
2019-10-07,22,69.56,14.09,14.09,185,10,Queens
2019-10-07,23,68.66,15.44,15.44,192,10,Queens
2019-10-08,0,69.47,15.54,15.54,187,10,Queens
2019-10-08,1,69.44,15.31,25.47,191,10,Queens
2019-10-08,2,69.52,15.71,27.52,185,10,Queens
2019-10-08,3,68.65,14.85,14.85,191,10,Queens
2019-10-08,4,68.59,14.76,14.81,191,10,Queens
2019-10-08,5,68.65,14.77,14.77,192,10,Queens
2019-10-08,6,68.69,13.6,14.28,192,10,Queens
2019-10-08,7,68.76,14.3,14.43,193,10,Queens
2019-10-08,8,69.76,14.21,14.21,193,10,Queens
2019-10-08,9,70.11,14.59,14.59,192,10,Queens
2019-10-08,10,71.69,15.26,15.26,193,10,Queens
2019-10-08,11,74.29,16.61,16.61,193,10,Queens
2019-10-08,12,73.99,15.84,15.84,187,10,Queens
2019-10-08,13,74.43,15.63,15.63,188,10,Queens
2019-10-08,14,74.62,16.93,16.93,187,10,Queens
2019-10-08,15,75.28,17.59,17.59,183,10,Queens
2019-10-08,16,73.17,17.26,17.26,182,10,Queens
2019-10-08,17,72.61,17.59,17.59,182,10,Queens
2019-10-08,18,72.17,14.16,14.16,194,10,Queens
2019-10-08,19,71.0,14.2,14.2,191,10,Queens
2019-10-08,20,70.28,11.73,11.73,192,10,Queens
2019-10-08,21,67.99,9.3,9.3,217,10,Queens
2019-10-08,22,64.86,12.26,12.26,16,10,Queens
2019-10-08,23,63.06,11.38,11.38,4,10,Queens
2019-10-09,0,62.52,12.44,12.44,354,10,Queens
2019-10-09,1,61.35,11.97,11.97,4,10,Queens
2019-10-09,2,61.29,10.56,10.56,21,10,Queens
2019-10-09,3,61.05,9.79,9.79,9,9.598,Queens
2019-10-09,4,59.63,11.04,11.04,16,10,Queens
2019-10-09,5,58.42,11.09,11.09,19,10,Queens
2019-10-09,6,58.27,10.0,10.0,12,10,Queens
2019-10-09,7,59.44,8.73,9.2,19,10,Queens
2019-10-09,8,59.6,10.4,10.58,19,10,Queens
2019-10-09,9,60.94,11.17,11.71,30,10,Queens
2019-10-09,10,61.45,12.57,12.57,26,10,Queens
2019-10-09,11,62.86,12.86,12.86,30,10,Queens
2019-10-09,12,63.29,14.06,14.06,25,10,Queens
2019-10-09,13,63.63,13.05,13.05,32,10,Queens
2019-10-09,14,64.06,11.85,11.85,39,10,Queens
2019-10-09,15,64.13,12.48,12.48,33,10,Queens
2019-10-09,16,64.3,13.49,13.49,34,10,Queens
2019-10-09,17,63.78,12.84,12.84,32,10,Queens
2019-10-09,18,63.71,12.5,12.5,28,10,Queens
2019-10-09,19,62.63,14.52,14.52,28,10,Queens
2019-10-09,20,62.0,13.53,13.53,29,10,Queens
2019-10-09,21,61.78,13.39,13.39,30,10,Queens
2019-10-09,22,60.68,13.63,13.63,36,10,Queens
2019-10-09,23,60.4,13.03,13.03,36,10,Queens
2019-10-10,0,60.23,13.49,13.49,30,10,Queens
2019-10-10,1,60.91,13.92,13.92,36,10,Queens
2019-10-10,2,59.9,15.32,15.32,35,10,Queens
2019-10-10,3,58.99,14.76,14.76,30,10,Queens
2019-10-10,4,58.71,14.99,23.65,34,10,Queens
2019-10-10,5,58.47,15.44,15.44,33,10,Queens
2019-10-10,6,58.34,15.94,15.94,39,10,Queens
2019-10-10,7,58.3,14.73,14.73,29,10,Queens
2019-10-10,8,58.28,14.0,14.0,36,10,Queens
2019-10-10,9,56.96,15.8,15.8,42,8.884,Queens
2019-10-10,10,55.41,15.26,15.26,30,7.158,Queens
2019-10-10,11,54.31,14.27,14.27,16,6.107,Queens
2019-10-10,12,54.45,15.2,15.2,24,7.655,Queens
2019-10-10,13,54.88,15.53,15.53,28,9.566,Queens
2019-10-10,14,56.53,15.45,15.45,30,9.388,Queens
2019-10-10,15,56.88,16.49,16.49,30,10,Queens
2019-10-10,16,57.12,17.52,17.52,29,10,Queens
2019-10-10,17,56.19,15.69,15.69,21,10,Queens
2019-10-10,18,56.08,16.28,16.28,22,10,Queens
2019-10-10,19,56.03,16.28,16.28,22,10,Queens
2019-10-10,20,55.02,14.39,14.39,18,10,Queens
2019-10-10,21,54.84,14.51,22.14,19,10,Queens
2019-10-10,22,54.63,13.92,13.92,29,10,Queens
2019-10-10,23,54.52,13.57,13.57,21,10,Queens
2019-10-11,0,54.38,14.5,14.5,17,10,Queens
2019-10-11,1,54.35,16.51,16.51,21,10,Queens
2019-10-11,2,54.49,14.6,14.6,21,10,Queens
2019-10-11,3,54.59,14.55,14.55,10,10,Queens
2019-10-11,4,54.64,15.71,15.71,8,10,Queens
2019-10-11,5,54.62,15.69,15.69,5,10,Queens
2019-10-11,6,55.7,16.39,16.39,7,10,Queens
2019-10-11,7,55.76,15.79,15.79,17,10,Queens
2019-10-11,8,56.4,14.54,14.54,14,10,Queens
2019-10-11,9,59.83,17.14,17.14,7,10,Queens
2019-10-11,10,61.93,17.46,17.46,0,10,Queens
2019-10-11,11,63.82,18.39,27.45,5,10,Queens
2019-10-11,12,65.6,17.47,17.47,7,10,Queens
2019-10-11,13,67.33,16.86,16.86,3,10,Queens
2019-10-11,14,68.35,16.59,16.59,0,10,Queens
2019-10-11,15,70.56,14.95,14.95,14,10,Queens
2019-10-11,16,69.57,16.64,16.64,26,10,Queens
2019-10-11,17,68.88,16.0,16.0,25,10,Queens
2019-10-11,18,65.53,18.3,18.3,33,10,Queens
2019-10-11,19,64.68,17.27,17.27,36,10,Queens
2019-10-11,20,63.53,16.13,16.13,24,10,Queens
2019-10-11,21,61.97,17.28,26.04,24,10,Queens
2019-10-11,22,61.27,18.17,27.95,20,10,Queens
2019-10-11,23,59.84,18.8,18.8,18,10,Queens
2019-10-12,0,59.5,16.77,16.77,23,10,Queens
2019-10-12,1,59.2,16.86,25.78,23,10,Queens
2019-10-12,2,58.11,17.87,17.87,23,10,Queens
2019-10-12,3,57.82,16.7,16.7,22,10,Queens
2019-10-12,4,56.49,17.95,17.95,17,10,Queens
2019-10-12,5,56.16,15.67,15.67,11,10,Queens
2019-10-12,6,55.86,15.91,15.91,15,10,Queens
2019-10-12,7,56.02,15.01,15.01,15,10,Queens
2019-10-12,8,56.02,15.52,15.52,14,10,Queens
2019-10-12,9,57.28,16.7,16.7,14,10,Queens
2019-10-12,10,59.48,16.37,16.37,16,10,Queens
2019-10-12,11,60.09,18.47,18.47,23,10,Queens
2019-10-12,12,61.33,18.53,18.53,25,10,Queens
2019-10-12,13,62.14,17.96,17.96,17,10,Queens
2019-10-12,14,64.57,15.93,27.2,24,10,Queens
2019-10-12,15,63.85,16.0,16.0,17,10,Queens
2019-10-12,16,63.69,16.59,16.59,18,10,Queens
2019-10-12,17,62.72,16.71,16.71,24,10,Queens
2019-10-12,18,61.39,17.3,17.3,24,10,Queens
2019-10-12,19,60.89,15.87,15.87,29,10,Queens
2019-10-12,20,60.05,16.62,16.62,19,10,Queens
2019-10-12,21,58.61,15.94,15.94,29,10,Queens
2019-10-12,22,58.2,16.67,16.67,29,10,Queens
2019-10-12,23,57.82,15.4,15.4,23,10,Queens
2019-10-13,0,57.5,13.45,13.45,22,10,Queens
2019-10-13,1,56.4,14.47,14.47,22,10,Queens
2019-10-13,2,56.33,12.63,12.63,21,10,Queens
2019-10-13,3,56.14,11.63,11.63,13,10,Queens
2019-10-13,4,55.89,11.46,11.46,18,10,Queens
2019-10-13,5,55.72,9.91,9.91,5,10,Queens
2019-10-13,6,55.58,10.23,10.23,15,10,Queens
2019-10-13,7,55.69,9.19,9.19,4,10,Queens
2019-10-13,8,55.87,6.57,6.57,4,10,Queens
2019-10-13,9,56.2,8.64,8.64,0,10,Queens
2019-10-13,10,57.53,8.53,8.53,358,10,Queens
2019-10-13,11,58.05,7.64,7.64,352,10,Queens
2019-10-13,12,58.65,6.36,6.36,1,10,Queens
2019-10-13,13,61.26,6.06,6.06,330,10,Queens
2019-10-13,14,63.93,4.27,4.27,330,10,Queens
2019-10-13,15,65.8,3.62,3.62,295,10,Queens
2019-10-13,16,66.5,4.75,4.75,240,10,Queens
2019-10-13,17,64.62,4.06,4.06,217,10,Queens
2019-10-13,18,64.46,3.98,3.98,202,10,Queens
2019-10-13,19,63.95,4.82,4.82,191,10,Queens
2019-10-13,20,62.58,7.04,7.04,212,10,Queens
2019-10-13,21,62.97,8.41,8.41,223,10,Queens
2019-10-13,22,62.74,7.62,7.62,274,10,Queens
2019-10-13,23,62.26,8.07,8.07,265,10,Queens
2019-10-14,0,60.92,8.4,8.4,260,10,Queens
2019-10-14,1,60.54,10.33,10.33,306,10,Queens
2019-10-14,2,60.22,10.51,10.51,307,10,Queens
2019-10-14,3,58.19,9.69,9.69,314,10,Queens
2019-10-14,4,57.47,9.04,9.04,327,10,Queens
2019-10-14,5,55.95,6.11,6.97,342,10,Queens
2019-10-14,6,54.7,7.67,7.67,330,10,Queens
2019-10-14,7,54.42,7.85,7.85,331,10,Queens
2019-10-14,8,55.62,7.5,7.5,352,10,Queens
2019-10-14,9,57.06,8.74,8.74,1,10,Queens
2019-10-14,10,58.6,7.52,7.52,357,10,Queens
2019-10-14,11,61.24,7.1,7.1,4,10,Queens
2019-10-14,12,61.05,6.78,6.78,8,10,Queens
2019-10-14,13,62.66,3.38,3.38,16,10,Queens
2019-10-14,14,64.15,4.01,4.01,354,10,Queens
2019-10-14,15,64.78,3.77,3.77,132,10,Queens
2019-10-14,16,64.08,6.65,6.65,170,10,Queens
2019-10-14,17,62.4,6.15,6.15,192,10,Queens
2019-10-14,18,61.76,5.66,5.66,169,10,Queens
2019-10-14,19,59.55,8.23,8.23,185,10,Queens
2019-10-14,20,60.99,7.86,7.86,185,10,Queens
2019-10-14,21,60.75,7.79,7.79,192,10,Queens
2019-10-14,22,60.64,8.38,8.38,188,10,Queens
2019-10-14,23,60.41,6.97,6.97,188,10,Queens
2019-10-15,0,60.39,6.19,6.19,179,10,Queens
2019-10-15,1,60.25,6.33,6.33,180,10,Queens
2019-10-15,2,58.31,3.94,3.94,170,10,Queens
2019-10-15,3,59.0,3.36,3.96,141,10,Queens
2019-10-15,4,58.02,3.53,3.53,94,10,Queens
2019-10-15,5,57.98,3.5,3.5,98,10,Queens
2019-10-15,6,57.09,3.69,4.27,86,10,Queens
2019-10-15,7,58.21,3.08,3.08,34,10,Queens
2019-10-15,8,59.33,3.6,3.6,336,10,Queens
2019-10-15,9,60.73,4.47,4.47,322,10,Queens
2019-10-15,10,62.24,4.72,4.72,203,10,Queens
2019-10-15,11,64.19,7.01,7.01,246,10,Queens
2019-10-15,12,65.94,6.58,6.58,244,10,Queens
2019-10-15,13,66.85,8.55,8.55,208,10,Queens
2019-10-15,14,68.61,8.32,8.32,229,10,Queens
2019-10-15,15,69.18,7.74,7.74,198,10,Queens
2019-10-15,16,68.63,10.28,10.28,197,10,Queens
2019-10-15,17,67.04,10.08,10.08,190,10,Queens
2019-10-15,18,65.38,9.94,9.94,187,10,Queens
2019-10-15,19,64.83,9.11,9.11,226,10,Queens
2019-10-15,20,65.95,7.43,7.43,255,10,Queens
2019-10-15,21,65.41,7.41,7.41,250,10,Queens
2019-10-15,22,63.9,7.09,7.09,314,10,Queens
2019-10-15,23,63.18,8.41,8.41,304,10,Queens
2019-10-16,0,60.72,9.09,9.09,317,10,Queens
2019-10-16,1,59.01,9.99,9.99,336,10,Queens
2019-10-16,2,56.54,9.61,9.61,6,10,Queens
2019-10-16,3,55.0,7.07,7.07,12,10,Queens
2019-10-16,4,53.48,5.9,5.9,23,10,Queens
2019-10-16,5,51.06,4.95,4.95,9,10,Queens
2019-10-16,6,51.52,5.29,5.29,6,10,Queens
2019-10-16,7,51.51,6.12,9.44,357,10,Queens
2019-10-16,8,51.98,5.12,7.62,341,10,Queens
2019-10-16,9,56.36,4.88,6.61,332,10,Queens
2019-10-16,10,59.06,6.8,6.8,2,10,Queens
2019-10-16,11,60.03,5.99,5.99,6,10,Queens
2019-10-16,12,61.62,5.13,5.13,333,10,Queens
2019-10-16,13,62.21,2.89,4.92,204,10,Queens
2019-10-16,14,63.14,2.96,2.96,171,10,Queens
2019-10-16,15,63.6,6.82,6.82,178,10,Queens
2019-10-16,16,63.46,5.2,5.2,197,10,Queens
2019-10-16,17,62.75,5.58,5.58,166,10,Queens
2019-10-16,18,59.76,6.09,6.09,156,10,Queens
2019-10-16,19,58.97,7.36,7.36,161,10,Queens
2019-10-16,20,57.5,8.0,8.0,182,10,Queens
2019-10-16,21,57.08,7.95,7.95,170,10,Queens
2019-10-16,22,56.68,6.25,6.25,160,10,Queens
2019-10-16,23,55.71,6.11,6.11,160,10,Queens
2019-10-17,0,56.37,6.09,6.09,152,10,Queens
2019-10-17,1,55.36,6.97,6.97,159,10,Queens
2019-10-17,2,55.24,6.69,6.69,155,10,Queens
2019-10-17,3,52.5,6.18,6.18,128,10,Queens
2019-10-17,4,52.26,7.05,7.05,123,10,Queens
2019-10-17,5,53.34,7.12,7.12,113,10,Queens
2019-10-17,6,56.99,9.32,9.32,118,10,Queens
2019-10-17,7,57.45,10.32,10.32,119,10,Queens
2019-10-17,8,59.18,11.95,11.95,112,10,Queens
2019-10-17,9,62.29,13.03,13.03,123,10,Queens
2019-10-17,10,63.48,14.16,14.16,132,10,Queens
